hour,day_of_year,cloud_cover,temperature,solar_generation
1,235,25.33193366723966,16.4457123970136,-4.688634342817567
3,163,29.72908842110367,31.566682621937623,0.7033381652434887
1,69,53.33933191509503,24.28936962946117,-23.128256949069694
6,335,44.43856878399437,34.84988851577846,-4.552455822499229
14,292,70.57877330597222,19.586933182260314,-5.264984647000452
16,305,50.44849909877459,27.944022241996564,15.190615952544947
13,257,11.15991057225827,31.087763310620108,28.19149026766689
10,329,16.595319478810456,32.45276312025499,20.30538942617587
16,185,90.19088438206396,21.12638030945186,-7.646062459447052
4,255,22.739836482992892,18.865607658144324,5.222502569621021
22,116,5.008609141790021,19.52189146638611,49.67426044111046
13,14,73.14545582872253,28.334855390730343,-3.3198924462434602
16,215,68.40111438446408,25.446596763443768,4.52008687669046
19,93,60.00760186548199,26.97982765258957,13.500662262865065
20,234,50.225615446476056,15.410572359635736,18.501405117809057
1,180,96.95803540468195,22.819464181408044,-35.73514455206303
6,54,11.983229591845335,21.20296932170028,15.126255167749356
3,305,51.016278257815,32.27562581489009,-8.675972166106693
7,30,56.404494347004366,30.52517378499382,-8.263174126421056
0,12,2.2492918380839333,23.59143728719387,5.7940103116989246
9,111,41.19924248043385,27.610591621689192,4.529546697915
0,112,78.28021253886412,15.953587874835936,-34.8153459216534
0,169,47.109875524293244,27.74502901583267,-12.860545611919918
3,104,87.52784497909168,16.944099907088887,-29.447553821935717
16,11,64.47989318894592,29.28037561838024,15.883666747205583
4,347,76.60853640498742,26.47676897067147,-25.054687309403942
13,329,80.448013519236,21.009864852844125,-4.230248195368421
5,272,68.95002394401332,22.41679992644951,-18.159958639880184
6,14,74.93806600263511,16.80183164866312,-22.570256468267054
7,175,69.53105398212477,21.455769408293197,-7.808951447594703
23,158,55.04637484536232,34.33685820592445,34.06194151897737
17,110,56.6532965595433,24.723697252343584,12.247346910151254
3,152,18.98847826368013,24.484818441036925,1.6838190741756613
22,234,82.74392333790568,27.584575779790978,5.624554509725053
2,141,31.21373137718988,24.688876194729612,-0.43671181194304864
22,119,53.573688246533116,22.110181995259538,17.705870930479183
3,9,24.954555794251597,17.79043148137452,-1.576684912163008
22,177,69.58649791062274,27.606304763335913,14.808188214700149
15,49,97.51689521839356,29.978448455586875,-5.5833999918879424
12,298,80.19402346474074,33.46205305964841,-0.5241175086996375
21,333,61.90954818875669,15.060277131437463,10.45147072458086
22,149,56.75065337421009,16.333208224279783,20.76933618480117
10,157,48.9771257352929,32.9881132395267,6.217533452236533
23,92,20.497143176360023,27.623110790391692,43.17408101580279
10,152,34.80100518442455,34.158205528643116,10.923301206985641
4,170,40.63940741713006,23.61689188244139,-0.5411782300841574
19,84,94.45690748410104,23.333743404994145,-3.797262785189269
0,359,42.55828540360124,21.885291587947435,-8.765843578598815
13,327,58.6190354795926,17.856378477394323,0.06147173664146299
23,48,92.24245406117588,22.572658178955376,8.966399490995986
21,335,51.84264078113431,15.292970803872759,23.172507613918942
19,217,25.14497798640344,25.186265697473097,30.994659590773445
18,77,38.10061065980776,31.944204142364907,21.198198782371698
4,43,37.55392004527829,21.423935073812295,-6.927498306324701
19,264,71.47175647021545,16.89280313042714,3.793738391583779
22,63,29.612073046002585,34.47522646707914,42.00834054190809
5,245,73.02885777603943,17.579552177620517,-22.378113707042786
18,120,88.92427118867256,25.573949935589987,3.332132343221268
11,319,33.607301171371184,31.183713745082393,16.269936757308397
13,262,13.534110024576906,20.046904147905355,24.66955897685348
16,330,63.85543509686428,31.829790797912622,9.872588675192954
6,250,36.08544675239942,26.14050281413643,-2.181943868813054
20,52,53.398616714457795,21.638713597622356,19.209274574680933
0,277,63.416563183961074,32.31378432261205,-21.58356040421148
16,142,40.77429440609115,27.440003066259017,18.691908384257417
5,251,92.46944517900747,27.30768853175501,-29.730747614915877
3,314,39.961465417047215,25.080194342730458,-3.440140723156373
13,225,30.73743272400289,20.494749742674653,13.949965900521157
7,153,88.56752210988876,21.097208922434888,-22.20024012326032
17,56,13.63017234258097,16.761581457188612,35.513840905916275
19,339,12.420892878559009,19.874474123654906,39.23615673613117
12,9,93.56982076056258,20.556501720804647,-20.230663252388347
7,241,20.8968414109449,16.17402985262929,8.746075166181704
23,164,14.843740362464054,17.20629473358246,46.42040849819702
15,133,53.51683040195485,20.405059770754075,8.496847738183618
4,81,4.678846621029753,28.54505046239381,11.663520906609236
2,350,62.00150007275601,18.684699820624523,-24.060808032798267
12,135,45.29307983390647,25.43699199775734,9.950236142127029
14,134,64.04119644147335,25.158065309910576,2.529473420890847
3,52,28.393690353275048,31.68076159247313,-0.5467851176697929
2,202,90.54722143489417,27.183276107831794,-39.414969471031654
1,198,27.05807127253457,33.33998157387682,3.8828196544457025
3,106,63.75646855428606,27.56202738630803,-18.552496799027598
5,311,94.50918506276247,15.510312755985005,-30.15927684823999
3,244,40.08092883412826,22.62984143790013,-3.2363479517442357
16,233,16.142652829284497,28.98095952112225,42.839892816527545
6,14,6.838247591183377,24.502437888389885,17.97727423877659
17,225,96.30179968076062,23.387957396431617,-6.129037488073603
21,211,76.3701485993939,28.43091261791723,7.6948632041430285
9,201,91.89520600707843,20.71465759303196,-27.81373640586456
16,165,69.88330531598115,33.179560633836736,-0.14867200503022637
22,49,34.24485041893569,23.26287201981168,33.34843703869576
3,133,12.301658598338017,27.624356218350655,5.142432385808662
18,70,92.93068592750006,34.64666533140391,-1.528126649030167
6,119,48.96190441309412,30.709604599080567,1.0440255405264356
12,139,39.65089962776228,25.632463175429827,13.414566100887647
2,243,57.77920612391232,32.187751764988704,-15.274732205839683
7,181,10.655932143106906,26.208754369382255,17.121476272918997
10,183,30.920381937448393,23.833068692558783,9.59979240415288
15,335,63.7876107098167,32.469058899959904,6.410515667736325
19,50,10.012294635715524,15.54310713781886,33.50781435568356
18,181,13.52427589648839,23.149322735264178,38.51478933717444
22,125,51.05878640910555,21.859849331384922,30.340623813430923
22,231,62.345712460109105,29.28172612724164,25.696369924755984
8,311,18.700170579379073,15.251724303076273,11.299895190990815
9,348,3.3084634455491813,28.21704957608948,27.68122079504949
22,3,95.83668927667561,21.927224718491566,4.292365087954458
5,173,2.7492657882556837,16.957867580858093,14.231031560195799
2,81,0.20520415206412013,34.60661563471139,15.335529436693875
19,275,32.33405688281997,19.24457475701542,23.651555347835785
7,315,22.24531687755682,21.982598578952672,8.031808312157422
5,345,57.35863620982109,19.140931785587586,-14.983742194533772
7,219,89.42088768410802,28.239823945840442,-26.774327011347356
13,140,48.11076724393146,30.65032628136312,12.870369866907607
7,63,77.33012088169706,32.21281669283162,-12.894127512384475
10,27,90.922703847895,21.219964358883274,-26.69914187036467
9,196,18.939965360620747,25.491067830630325,16.133128549911845
22,152,48.83108861220059,28.26515249712382,27.04686379600713
9,252,64.20699995987295,27.59041950240782,-7.699618832670126
10,248,33.18832379203446,29.320543872316108,7.258738254220429
0,154,73.97521109884252,30.394546072895096,-27.686946691581714
14,210,70.53149752218249,16.94946712142608,-2.124768991760013
4,22,42.109428415141956,18.3662204938333,-8.675834326591016
13,70,8.795375342446142,29.686420990281782,32.93395414132104
22,19,1.1568783482579614,24.53351067819739,53.0761950418268
19,101,36.93495621608505,23.54067582145144,21.005559699320415
7,162,8.206884511759826,24.108802501551885,19.41752229650023
16,139,78.1624443208261,22.440520268627207,-3.216642610533377
3,88,33.432578326898074,26.821350251619855,-3.4883402867350712
3,37,66.60982757916968,21.46651085310752,-15.919998419071561
17,171,34.63789873004583,27.736308011817975,24.872232537239988
18,260,79.59384168280181,19.05274231037614,5.001503073149342
2,338,88.84124966197811,30.15377827231513,-32.13570307395375
8,271,83.75141492627401,30.63199949148501,-13.876973001677706
6,255,48.44735639798533,26.57041632449292,-4.415569023226543
1,140,8.39516108698205,22.386469254990875,3.711509631061185
8,68,37.17111057934295,15.287931464737232,2.3692705646240357
23,68,42.44559947050826,17.43064944902627,26.650011381619088
5,169,96.02540108568746,16.59374025577335,-34.58098857816002
5,105,56.54973052070956,15.204100502977319,-11.880530368826916
15,315,64.08462328964416,29.444395438018063,9.30497258913455
1,58,78.2003581002074,34.12133519872788,-29.598348320439204
15,187,56.820246721033875,15.2233653059763,11.325849276962497
2,56,59.84846091827619,17.25381203590928,-15.325119116467333
21,4,24.53277973346053,32.21351718699742,36.62395653685791
15,285,5.88666075612756,28.77004498952483,34.319631860814965
11,17,72.13858791090357,23.094207929926057,-7.232516506903865
2,237,84.8684697354426,34.85593034934631,-24.333908123220205
10,307,41.20001833251038,26.4724268357999,9.06081549753688
10,250,54.89144532482098,28.39198025498856,0.15324792594559966
22,24,30.72852273357036,28.063527336710255,33.26381592613767
15,300,45.02205934657347,19.454032601777882,7.455091236277513
4,116,20.888972626645508,24.762488195549842,5.841653399475339
19,238,75.9886808104961,19.32822597100651,11.265359334254681
7,169,49.19117877750951,25.189290604152472,-3.027367371347401
10,313,54.71565532110789,15.615624376172123,-1.4276028288519371
10,288,3.708807826122318,22.63918353703385,25.569894184624427
17,241,62.239839229334734,22.44420145776937,4.696764799344714
18,364,20.265581200778946,20.832612437036495,36.830671314972875
9,298,38.33946443648721,16.584578843304744,1.4417327453601185
3,290,41.27157000958421,30.41934120524872,-7.9096343048633395
9,251,44.87325974880907,23.40909728576064,3.985501373506278
13,165,22.743638911476328,31.27946357522487,21.856885732912048
5,341,85.01102247156406,31.714544758431177,-26.901247641347535
4,141,42.78501507046225,19.271947798035793,-4.707283675652081
14,120,61.21344579082613,23.426602275976478,4.8050122437884975
4,338,61.3937545693773,29.419480104180707,-10.99294900334786
22,161,60.698467442136526,24.98992307349793,20.043800508827346
23,105,55.931800894959714,32.10136460805942,26.300285918687656
5,338,82.26257482647887,26.43138015426813,-22.443989435226783
18,92,81.26178137471891,27.591619357171332,4.701126435371555
19,204,41.7144572604859,30.740469290894104,24.438579051949088
16,40,63.58460481306217,17.444442152570225,3.156492688998571
13,54,10.282924452668674,26.684964758361094,31.584408192603465
10,89,9.077267826835012,16.708597375282952,21.47553999007977
13,135,47.99164055212619,20.211022470740772,8.891781983845105
4,2,90.02040236060213,19.251434128491574,-37.15985581700746
12,97,64.99997025236955,26.34152181323681,0.17648931148842817
11,56,66.92164226475941,31.878047567809055,-0.7809111484514732
23,360,15.76733120795013,17.65619219101032,42.453137506027836
18,124,45.330444426883886,30.367930552941697,24.138830441734175
9,185,40.079094498449365,17.86132250845498,1.2404169504451534
12,125,78.29783467541931,18.79343425696854,-8.48276090337752
14,334,13.782409677226804,33.33880394510132,26.535050158891938
19,264,53.91910073308044,15.194583110133093,18.311911866822125
12,340,91.13515025488518,18.942880824670773,-18.20115395471057
3,191,89.2459889652398,19.311121825568367,-31.526433857958168
21,338,85.23371097477204,20.637611267619533,9.304294704640562
8,215,37.49853129363834,22.268234141888723,6.893006396015233
18,221,94.11006906550578,17.063560236774645,-4.644451207518701
19,199,80.53005086593718,24.36908559766068,7.511389978263482
21,344,85.11413192409033,22.987007347277782,10.821927842596825
21,174,93.23537943249872,27.498676218304993,3.992619167392352
6,217,93.7001265614081,32.35035268137403,-22.23416393193481
14,206,24.006496325999084,20.954405202717812,18.747360638352543
16,67,12.768771177716687,25.92975548519189,31.231301090079313
13,174,69.08749435713153,22.427547402803697,2.7044573020310994
13,78,56.321395663714235,15.805005621766595,1.8365687216112638
8,323,32.74265056319321,31.42150728254186,7.481610589696636
15,42,68.44495067770157,27.684328799838767,3.2259462929063565
1,64,6.199687731592174,15.04344540750566,1.277271979621346
13,329,4.720831649588342,19.991438804052333,29.125693257176717
3,199,35.43105842017601,21.179788099779536,-8.508480422273655
2,90,19.384662343216085,31.230630810622834,1.9722493223063937
2,7,71.85560507375774,30.214264208133955,-22.62770383839535
10,263,94.8021837908192,22.922877042710393,-15.80692740996701
4,122,66.16274136846255,18.146844325572904,-19.77121850855732
15,164,65.47843671275638,22.720643051627487,-1.0990597080326907
22,116,0.6595573419583167,31.202926447979003,56.04929225390715
22,13,51.22769717246302,24.04782720633306,28.01787403916583
22,20,81.71013201751595,17.317403765717103,5.957710826251258
18,201,65.41203653380177,15.770949448021145,10.393325564621511
8,309,22.77823846488345,21.666705445801934,10.716328380946193
21,254,84.84752484272008,17.96725622041692,9.299139514576607
10,86,96.43767242151823,29.900823569233047,-12.08530365794661
11,180,27.899284750027043,20.575136280401907,15.418034302596375
7,237,20.709434216580668,32.54906061918859,15.713471075997525
13,353,33.852690465267585,27.34698578752183,22.08655018827181
16,61,6.315828387767109,22.873275196286908,38.5883431242136
19,215,87.34326730868756,27.201151086492477,3.8533368634019243
14,215,92.92994805324811,20.903479460648658,-12.521655239746195
14,358,63.33030396331303,17.826477580755572,-1.7199494178681984
22,90,76.4334812853446,34.28355189846799,15.236807148580423
11,96,66.86506774351561,26.263228910993682,-4.261530824228864
8,61,37.73542292898691,15.146562425096093,1.740855487653696
11,56,63.204236205426575,21.206284125911516,-8.738703728884445
18,220,83.63201708751129,18.190689882513226,-1.4397793510493373
11,94,80.9907410235767,20.163666263790773,-13.223290489932698
10,40,8.105752641667452,16.114310394670696,16.603097197575842
5,337,46.2600960543117,19.901712559490967,-5.941120846607335
7,319,39.732146395724996,28.660322010655666,5.511958978184527
10,248,75.20087457798647,31.412190947835075,-8.189125277640283
2,217,50.13759395457833,21.94784035265004,-18.20967258291727
15,154,34.97011085694196,25.449314970968587,19.839976689730957
5,351,70.63497605932015,15.835811938203614,-18.366578591578474
8,62,47.35785203358988,16.816016008490053,-0.5385190093014729
8,240,25.6624027752975,26.038482837867864,10.840494567737595
5,190,89.04169226102256,31.811538216694967,-23.747788927766695
4,146,11.304784815305169,16.759759301079388,5.470302759094109
0,10,1.8087706885486554,23.370933371720284,8.34207402172694
2,292,14.39110326480394,34.40849335700294,5.900102343754231
2,130,16.364325349734422,29.77585090750255,2.457660696152767
11,60,53.804220004756566,18.952064405604144,3.639308687216943
3,175,62.48655006370375,20.703485343316714,-18.632092194142032
20,73,44.86111340587991,33.95832464942849,28.003715200690873
15,239,20.417124527897577,19.419753861497085,27.218522354356384
10,179,13.21908987939252,23.81814763981473,20.333023178105933
7,67,49.21519691237265,22.112201071741016,-6.7695917650062825
8,81,56.548308761981204,24.80077663937865,-5.5080396214063265
13,77,30.396137170347405,19.73160373932432,12.25288281675682
22,248,22.043994734097417,28.3670085992871,45.005524687403145
21,195,8.059272684742725,19.691819723382125,40.55051397169122
14,68,2.6244486992232696,27.04202708699679,40.6311580489675
18,338,10.57364308361799,22.15538622992931,34.99268199422806
8,56,74.20794122839406,20.0295226385303,-13.246037442516094
16,99,34.40186501538894,28.9000526125307,29.102818961360015
8,270,2.741891540190222,34.30479556920385,25.70451724370421
2,76,50.81652718543446,32.38750883142245,-12.658395123095413
15,331,53.60672668886253,16.73670785039443,8.31472506924509
12,66,42.86887796123935,24.08827576375404,7.196041131237077
16,33,11.06828120354859,28.89559892306877,29.056628412857673
23,269,75.49673976059636,26.252316827790125,17.915774777797147
21,30,68.9081588236619,29.527136662730264,10.325273047550166
3,26,39.47291382715882,34.50240283602515,-7.4909397823222275
20,210,38.0815356748068,21.845436196096443,27.685630843928006
21,269,15.593511494594313,30.417463181498114,41.34923592793985
8,324,75.35493470877495,16.881426348737453,-15.14118138398318
21,123,59.95739043397662,32.394964664382975,26.536835238400965
8,33,8.579344551294565,30.568644847223574,20.112902787393466
17,143,37.806345843691346,25.419349180056336,20.89881261212993
13,145,90.35609425685026,31.420669400203224,-4.446597572910704
19,262,45.23746016562262,28.33246890509793,25.93155618080728
2,5,32.49274993005772,26.044524654787104,-1.6614499051390714
3,161,64.37840754485948,33.92001023847463,-13.479445418970633
0,310,20.29723776840583,17.605304340211564,-5.606718688511593
17,144,52.38033982071795,34.859353437633025,17.140061138197964
3,152,66.95227535636455,18.088657541254527,-24.90230708109484
9,5,85.48784159750778,24.60351923971775,-15.18273498289901
3,195,69.250430277787,19.62821993713107,-21.580510875214042
20,125,38.44097971685644,20.438272988852454,28.84886328928798
16,76,76.7800173348311,27.63663942094792,-3.713062729874232
7,306,89.83999280708417,15.694202855734225,-23.419374214580518
18,169,47.77636246599396,33.81493557371688,20.87781577478931
